UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO, POPULAÇÃO ESTIMADA 
PE,26,1300,Barra de Guabiraba,14385
PE,26,1409,Barreiros,42659
PE,26,1508,Belém de Maria,12073
PE,26,1607,Belém do São Francisco,20729
PE,26,1706,Belo Jardim,76439
PE,26,1805,Betânia,12719
PE,26,1904,Bezerros,60798
PE,26,2001,Bodocó,38146
PE,26,2100,Bom Conselho,48554
PE,26,2209,Bom Jardim,39184
PE,26,2308,Bonito,38134
PE,26,2407,Brejão,8993
PE,26,2506,Brejinho,7487
PE,26,2605,Brejo da Madre de Deus,50742
PE,26,2704,Buenos Aires,13155
PE,26,2803,Buíque,58378
PE,26,2902,Cabo de Santo Agostinho,207048
PE,26,3009,Cabrobó,34221
PE,26,3108,Cachoeirinha,20380
PE,26,3207,Caetés,28739
PE,26,3306,Calçado,11053
PE,26,3405,Calumbi,5750
PE,26,3454,Camaragibe,157828
PE,26,3504,Camocim de São Félix,18765
PE,26,3603,Camutanga,8551
PE,26,3702,Canhotinho,24804
PE,26,3801,Capoeiras,20048
PE,26,3900,Carnaíba,19551
PE,26,3926,Carnaubeira da Penha,12932
PE,26,4007,Carpina,83641
PE,26,4106,Caruaru,361118
PE,26,4155,Casinhas,14341
PE,26,4205,Catende,42892
PE,26,4304,Cedro,11807
PE,26,4403,Chã de Alegria,13518
PE,26,4502,Chã Grande,21698
PE,26,4601,Condado,26421
PE,26,4700,Correntes,18207
PE,26,4809,Cortês,12578
PE,26,4908,Cumaru,10906
PE,26,5004,Cupira,24107
PE,26,5103,Custódia,37111
PE,26,5152,Dormentes,18908
PE,26,5202,Escada,68875
PE,26,5301,Exu,31825
PE,26,5400,Feira Nova,22131
PE,26,5459,Fernando de Noronha,3061
PE,26,5509,Ferreiros,12123
PE,26,5608,Flores,22624
PE,26,5707,Floresta,32873
PE,26,5806,Frei Miguelinho,15457
PE,26,5905,Gameleira,31052
PE,26,6002,Garanhuns,139788
PE,26,6101,Glória do Goitá,30604
PE,26,6200,Goiana,79758
PE,26,6309,Granito,7486
PE,26,6408,Gravatá,84074
PE,26,6507,Iati,19197
PE,26,6606,Ibimirim,29235
PE,26,6705,Ibirajuba,7762
PE,26,6804,Igarassu,117019
PE,26,6903,Iguaracy,12228
PE,26,7000,Inajá,23247
PE,26,7109,Ingazeira,4548
PE,26,7208,Ipojuca,96204
PE,26,7307,Ipubi,30854
PE,26,7406,Itacuruba,4918
PE,26,7505,Itaíba,26349
PE,26,7604,Ilha de Itamaracá,26258
PE,26,7653,Itambé,36447
PE,26,7703,Itapetim,13616
PE,26,7752,Itapissuma,26651
PE,26,7802,Itaquitinga,16955
PE,26,7901,Jaboatão dos Guararapes,702298
PE,26,7950,Jaqueira,11656
PE,26,8008,Jataúba,17150
PE,26,8057,Jatobá,14796
PE,26,8107,João Alfredo,33822
PE,26,8206,Joaquim Nabuco,16023
PE,26,8255,Jucati,11424
PE,26,8305,Jupi,14836
PE,26,8404,Jurema,15378
PE,26,8453,Lagoa do Carro,18071
PE,26,8503,Lagoa de Itaenga,21429
PE,26,8602,Lagoa do Ouro,13145
PE,26,8701,Lagoa dos Gatos,16290
PE,26,8750,Lagoa Grande,25601
PE,26,8800,Lajedo,40288
PE,26,8909,Limoeiro,56250
PE,26,9006,Macaparana,25376
PE,26,9105,Machados,16088
PE,26,9154,Manari,21434
PE,26,9204,Maraial,11345
PE,26,9303,Mirandiba,15390
PE,26,9402,Moreno,62784
PE,26,9501,Nazaré da Mata,32471
PE,26,9600,Olinda,392482
PE,26,9709,Orobó,23884
PE,26,9808,Orocó,14991
PE,26,9907,Ouricuri,69459
PE,26,10004,Palmares,63250
PE,26,10103,Palmeirina,7693
PE,26,10202,Panelas,26474
PE,26,10301,Paranatama,11523
PE,26,10400,Parnamirim,22010
PE,26,10509,Passira,28933
PE,26,10608,Paudalho,56506
PE,26,10707,Paulista,331774
PE,26,10806,Pedra,22617
PE,26,10905,Pesqueira,67395
PE,26,11002,Petrolândia,36548
PE,26,11101,Petrolina,349145
PE,26,11200,Poção,11302
PE,26,11309,Pombos,27091
PE,26,11408,Primavera,14966
PE,26,11507,Quipapá,26037
PE,26,11533,Quixaba,6813
PE,26,11606,Recife,1645727
PE,26,11705,Riacho das Almas,20546
PE,26,11804,Ribeirão,47415
PE,26,11903,Rio Formoso,23535
PE,26,12000,Sairé,9932
PE,26,12109,Salgadinho,10919
PE,26,12208,Salgueiro,60930
PE,26,12307,Saloá,15843
PE,26,12406,Sanharó,26462
PE,26,12455,Santa Cruz,15398
PE,26,12471,Santa Cruz da Baixa Verde,12592
PE,26,12505,Santa Cruz do Capibaribe,107937
PE,26,12554,Santa Filomena,14477
PE,26,12604,Santa Maria da Boa Vista,41931
PE,26,12703,Santa Maria do Cambucá,14137
PE,26,12802,Santa Terezinha,11815
PE,26,12901,São Benedito do Sul,15895
PE,26,13008,São Bento do Una,59504
PE,26,13107,São Caitano,37245
PE,26,13206,São João,22793
PE,26,13305,São Joaquim do Monte,21356
PE,26,13404,São José da Coroa Grande,21298
PE,26,13503,São José do Belmonte,33959
PE,26,13602,São José do Egito,33951
PE,26,13701,São Lourenço da Mata,113230
PE,26,13800,São Vicente Ferrer,18018
PE,26,13909,Serra Talhada,86350
PE,26,14006,Serrita,19165
PE,26,14105,Sertânia,35907
PE,26,14204,Sirinhaém,45865
PE,26,14303,Moreilândia,11270
PE,26,14402,Solidão,6007
PE,26,14501,Surubim,65089
PE,26,14600,Tabira,28534
PE,26,14709,Tacaimbó,12874
PE,26,14808,Tacaratu,25765
PE,26,14857,Tamandaré,23388
PE,26,15003,Taquaritinga do Norte,28775
PE,26,15102,Terezinha,7169
PE,26,15201,Terra Nova,10096
PE,26,15300,Timbaúba,53022
PE,26,15409,Toritama,45219
PE,26,15508,Tracunhaém,13769
PE,26,15607,Trindade,30521
PE,26,15706,Triunfo,15254
PE,26,15805,Tupanatinga,27304
PE,26,15904,Tuparetama,8202
PE,26,16001,Venturosa,18482
PE,26,16100,Verdejante,9534
PE,26,16183,Vertente do Lério,7618
PE,26,16209,Vertentes,20731
PE,26,16308,Vicência,32643
PE,26,16407,Vitória de Santo Antão,138757
PE,26,16506,Xexéu,14725
AL,27,102,Água Branca,20196
AL,27,201,Anadia,17545
AL,27,300,Arapiraca,231747
AL,27,409,Atalaia,47185
AL,27,508,Barra de Santo Antônio,15932
AL,27,607,Barra de São Miguel,8322
AL,27,706,Batalha,18232
AL,27,805,Belém,4344
AL,27,904,Belo Monte,6704
AL,27,1001,Boca da Mata,27281
AL,27,1100,Branquinha,10494
AL,27,1209,Cacimbinhas,10858
AL,27,1308,Cajueiro,21264
AL,27,1357,Campestre,6936
AL,27,1407,Campo Alegre,57063
AL,27,1506,Campo Grande,9558
AL,27,1605,Canapi,17722
AL,27,1704,Capela,17053
AL,27,1803,Carneiros,9081
AL,27,1902,Chã Preta,7311
AL,27,2009,Coité do Nóia,10693
AL,27,2108,Colônia Leopoldina,21698
AL,27,2207,Coqueiro Seco,5845
AL,27,2306,Coruripe,56933
AL,27,2355,Craíbas,24219
AL,27,2405,Delmiro Gouveia,52016
AL,27,2504,Dois Riachos,11075
AL,27,2553,Estrela de Alagoas,18205
AL,27,2603,Feira Grande,22166
AL,27,2702,Feliz Deserto,4754
AL,27,2801,Flexeiras,12790
AL,27,2900,Girau do Ponciano,40917
AL,27,3007,Ibateguara,15616
AL,27,3106,Igaci,25631
AL,27,3205,Igreja Nova,24499
AL,27,3304,Inhapi,18385
AL,27,3403,Jacaré dos Homens,5253
AL,27,3502,Jacuípe,7021
AL,27,3601,Japaratinga,8361
AL,27,3700,Jaramataia,5770
AL,27,3759,Jequiá da Praia,11580
AL,27,3809,Joaquim Gomes,23993
AL,27,3908,Jundiá,4155
AL,27,4005,Junqueiro,24727
AL,27,4104,Lagoa da Canoa,17852
AL,27,4203,Limoeiro de Anadia,28635
AL,27,4302,Maceió,1018948
AL,27,4401,Major Isidoro,19804
AL,27,4500,Maragogi,32704
AL,27,4609,Maravilha,9163
AL,27,4708,Marechal Deodoro,51901
AL,27,4807,Maribondo,13264
AL,27,4906,Mar Vermelho,3514
AL,27,5002,Mata Grande,25216
AL,27,5101,Matriz de Camaragibe,24642
AL,27,5200,Messias,17856
AL,27,5309,Minador do Negrão,5329
AL,27,5408,Monteirópolis,7159
AL,27,5507,Murici,28236
AL,27,5606,Novo Lino,12690
AL,27,5705,Olho d'Água das Flores,21688
AL,27,5804,Olho d'Água do Casado,9373
AL,27,5903,Olho d'Água Grande,5123
AL,27,6000,Olivença,11624
AL,27,6109,Ouro Branco,11496
AL,27,6208,Palestina,5011
AL,27,6307,Palmeira dos Índios,73218
AL,27,6406,Pão de Açúcar,24399
AL,27,6422,Pariconha,10533
AL,27,6448,Paripueira,13176
AL,27,6505,Passo de Camaragibe,15245
AL,27,6604,Paulo Jacinto,7564
AL,27,6703,Penedo,63683
AL,27,6802,Piaçabuçu,17827
AL,27,6901,Pilar,35111
AL,27,7008,Pindoba,2908
AL,27,7107,Piranhas,25039
AL,27,7206,Poço das Trincheiras,14386
AL,27,7305,Porto Calvo,27165
AL,27,7404,Porto de Pedras,7786
AL,27,7503,Porto Real do Colégio,20066
AL,27,7602,Quebrangulo,11294
AL,27,7701,Rio Largo,75120
AL,27,7800,Roteiro,6664
AL,27,7909,Santa Luzia do Norte,7296
AL,27,8006,Santana do Ipanema,47654
AL,27,8105,Santana do Mundaú,10740
AL,27,8204,São Brás,6961
AL,27,8303,São José da Laje,23927
AL,27,8402,São José da Tapera,32260
AL,27,8501,São Luís do Quitunde,34555
AL,27,8600,São Miguel dos Campos,61251
AL,27,8709,São Miguel dos Milagres,7951
AL,27,8808,São Sebastião,34152
AL,27,8907,Satuba,13828
AL,27,8956,Senador Rui Palmeira,13870
AL,27,9004,Tanque d'Arca,6162
AL,27,9103,Taquarana,19980
AL,27,9152,Teotônio Vilela,44169
AL,27,9202,Traipu,27715
AL,27,9301,União dos Palmares,65611
AL,27,9400,Viçosa,25733
SE,28,100,Amparo de São Francisco,2374
SE,28,209,Aquidabã,21563
SE,28,308,Aracaju,657013
SE,28,407,Arauá,10056
SE,28,506,Areia Branca,18542
SE,28,605,Barra dos Coqueiros,30407
SE,28,670,Boquim,26816
SE,28,704,Brejo Grande,8309
SE,28,1009,Campo do Brito,18109
SE,28,1108,Canhoba,4008
SE,28,1207,Canindé de São Francisco,29900
SE,28,1306,Capela,34213
SE,28,1405,Carira,22082
SE,28,1504,Carmópolis,16634
SE,28,1603,Cedro de São João,5897
SE,28,1702,Cristinápolis,17874
SE,28,1900,Cumbe,3987
SE,28,2007,Divina Pastora,5138
SE,28,2106,Estância,69184
SE,28,2205,Feira Nova,5584
SE,28,2304,Frei Paulo,15421
SE,28,2403,Gararu,11604
SE,28,2502,General Maynard,3346
SE,28,2601,Graccho Cardoso,5818
SE,28,2700,Ilha das Flores,8520
SE,28,2809,Indiaroba,17957
SE,28,2908,Itabaiana,95427
SE,28,3005,Itabaianinha,41928
SE,28,3104,Itabi,4903
SE,28,3203,Itaporanga d'Ajuda,34356
SE,28,3302,Japaratuba,18743
SE,28,3401,Japoatã,13434
SE,28,3500,Lagarto,104408
SE,28,3609,Laranjeiras,29826
SE,28,3708,Macambira,6919
SE,28,3807,Malhada dos Bois,3682
SE,28,3906,Malhador,12618
SE,28,4003,Maruim,17213
SE,28,4102,Moita Bonita,11335
SE,28,4201,Monte Alegre de Sergipe,15031
SE,28,4300,Muribeca,7625
SE,28,4409,Neópolis,18719
SE,28,4458,Nossa Senhora Aparecida,8796
SE,28,4508,Nossa Senhora da Glória,36924
SE,28,4607,Nossa Senhora das Dores,26629
SE,28,4706,Nossa Senhora de Lourdes,6483
SE,28,4805,Nossa Senhora do Socorro,183628
SE,28,4904,Pacatuba,14428
SE,28,5000,Pedra Mole,3261
SE,28,5109,Pedrinhas,9602
SE,28,5208,Pinhão,6576
SE,28,5307,Pirambu,9280
SE,28,5406,Poço Redondo,34775
SE,28,5505,Poço Verde,23728
SE,28,5604,Porto da Folha,28596
SE,28,5703,Propriá,29626
SE,28,5802,Riachão do Dantas,19805
SE,28,5901,Riachuelo,10213
SE,28,6008,Ribeirópolis,18652
SE,28,6107,Rosário do Catete,10855
SE,28,6206,Salgado,19998
SE,28,6305,Santa Luzia do Itanhy,14035
SE,28,6404,Santana do São Francisco,7780
SE,28,6503,Santa Rosa de Lima,3913
SE,28,6602,Santo Amaro das Brotas,12102
SE,28,6701,São Cristóvão,90072
SE,28,6800,São Domingos,11137
SE,28,6909,São Francisco,3724
SE,28,7006,São Miguel do Aleixo,3930
SE,28,7105,Simão Dias,40484
SE,28,7204,Siriri,8893
SE,28,7303,Telha,3227
SE,28,7402,Tobias Barreto,52191
SE,28,7501,Tomar do Geru,13536
SE,28,7600,Umbaúba,25294
BA,29,108,Abaíra,8739
BA,29,207,Abaré,20086
BA,29,306,Acajutiba,15159
BA,29,355,Adustina,17040
BA,29,405,Água Fria,16970
BA,29,504,Érico Cardoso,10610
BA,29,603,Aiquara,4446
BA,29,702,Alagoinhas,151596
BA,29,801,Alcobaça,22470
BA,29,900,Almadina,5464
BA,29,1007,Amargosa,37241
BA,29,1106,Amélia Rodrigues,25102
BA,29,1155,América Dourada,16094
BA,29,1205,Anagé,22005
BA,29,1304,Andaraí,13143
BA,29,1353,Andorinha,14595
BA,29,1403,Angical,13977
BA,29,1502,Anguera,11221
BA,29,1601,Antas,19291
BA,29,1700,Antônio Cardoso,11683
BA,29,1809,Antônio Gonçalves,11798
BA,29,1908,Aporá,17731
BA,29,1957,Apuarema,7330
BA,29,2005,Aracatu,13135
BA,29,2054,Araças,12177
BA,29,2104,Araci,54379
BA,29,2203,Aramari,11397
BA,29,2252,Arataca,11019
BA,29,2302,Aratuípe,8825
BA,29,2401,Aurelino Leal,11531
BA,29,2500,Baianópolis,13877
BA,29,2609,Baixa Grande,20468
BA,29,2658,Banzaê,13229
BA,29,2708,Barra,53578
BA,29,2807,Barra da Estiva,20598
BA,29,2906,Barra do Choça,31603
BA,29,3003,Barra do Mendes,13865
BA,29,3102,Barra do Rocha,5714
BA,29,3201,Barreiras,155439
BA,29,3235,Barro Alto,14931
BA,29,3276,Barrocas,15978
BA,29,3300,Barro Preto,5591
BA,29,3409,Belmonte,23328
BA,29,3508,Belo Campo,17211
BA,29,3607,Biritinga,15979
BA,29,3706,Boa Nova,12633
BA,29,3805,Boa Vista do Tupim,18576
BA,29,3904,Bom Jesus da Lapa,69148
BA,29,3953,Bom Jesus da Serra,9880
BA,29,4001,Boninal,14368
BA,29,4050,Bonito,16764
BA,29,4100,Boquira,21508
BA,29,4209,Botuporã,10211
BA,29,4308,Brejões,14295
BA,29,4407,Brejolândia,10557
BA,29,4506,Brotas de Macaúbas,10231
BA,29,4605,Brumado,67195
BA,29,4704,Buerarema,18349
BA,29,4753,Buritirama,21174
BA,29,4803,Caatiba,6758
BA,29,4852,Cabaceiras do Paraguaçu,18807
BA,29,4902,Cachoeira,33470
BA,29,5008,Caculé,23170
BA,29,5107,Caém,9213
BA,29,5156,Caetanos,14542
BA,29,5206,Caetité,50975
BA,29,5305,Cafarnaum,18437
BA,29,5404,Cairu,18176
BA,29,5503,Caldeirão Grande,13327
BA,29,5602,Camacan,31988
BA,29,5701,Camaçari,299132
BA,29,5800,Camamu,35316
BA,29,5909,Campo Alegre de Lourdes,28798
BA,29,6006,Campo Formoso,71206
BA,29,6105,Canápolis,9711
BA,29,6204,Canarana,26176
BA,29,6303,Canavieiras,31099
BA,29,6402,Candeal,8258
BA,29,6501,Candeias,87076
BA,29,6600,Candiba,14319
BA,29,6709,Cândido Sales,25189
BA,29,6808,Cansanção,34834
BA,29,6824,Canudos,16668
BA,29,6857,Capela do Alto Alegre,11637
BA,29,6873,Capim Grosso,30662
BA,29,6899,Caraíbas,8951
BA,29,6907,Caravelas,22016
BA,29,7004,Cardeal da Silva,9295
BA,29,7103,Carinhanha,29018
BA,29,7202,Casa Nova,71969
BA,29,7301,Castro Alves,26264
BA,29,7400,Catolândia,3577
BA,29,7509,Catu,54704
BA,29,7558,Caturama,9329
BA,29,7608,Central,17266
BA,29,7707,Chorrochó,11177
BA,29,7806,Cícero Dantas,32515
BA,29,7905,Cipó,17300
BA,29,8002,Coaraci,16993
BA,29,8101,Cocos,18777
BA,29,8200,Conceição da Feira,22581
BA,29,8309,Conceição do Almeida,17247
BA,29,8408,Conceição do Coité,66612
BA,29,8507,Conceição do Jacuípe,33153
BA,29,8606,Conde,25837
BA,29,8705,Condeúba,17247
BA,29,8804,Contendas do Sincorá,4066
BA,29,8903,Coração de Maria,22605
BA,29,9000,Cordeiros,8614
BA,29,9109,Coribe,14194
BA,29,9208,Coronel João Sá,15895
BA,29,9307,Correntina,32137
BA,29,9406,Cotegipe,13782
BA,29,9505,Cravolândia,5349
BA,29,9604,Crisópolis,21103
BA,29,9703,Cristópolis,13910
BA,29,9802,Cruz das Almas,63239
BA,29,9901,Curaçá,34700
BA,29,10008,Dário Meira,10710
BA,29,10057,Dias d'Ávila,81089
BA,29,10107,Dom Basílio,12199
BA,29,10206,Dom Macedo Costa,4058
BA,29,10305,Elísio Medrado,8122
BA,29,10404,Encruzilhada,17006
BA,29,10503,Entre Rios,41780
BA,29,10602,Esplanada,37237
BA,29,10701,Euclides da Cunha,60585
BA,29,10727,Eunápolis,113380
BA,29,10750,Fátima,17890
BA,29,10776,Feira da Mata,5665
BA,29,10800,Feira de Santana,614872
BA,29,10859,Filadélfia,16377
BA,29,10909,Firmino Alves,5617
BA,29,11006,Floresta Azul,10629
BA,29,11105,Formosa do Rio Preto,25591
BA,29,11204,Gandu,32403
BA,29,11253,Gavião,4463
BA,29,11303,Gentio do Ouro,11233
BA,29,11402,Glória,15221
BA,29,11501,Gongogi,7128
BA,29,11600,Governador Mangabeira,20722
BA,29,11659,Guajeru,6937
BA,29,11709,Guanambi,84481
BA,29,11808,Guaratinga,20843
BA,29,11857,Heliópolis,13031
BA,29,11907,Iaçu,24305
BA,29,12004,Ibiassucê,9224
BA,29,12103,Ibicaraí,21689
BA,29,12202,Ibicoara,19571
BA,29,12301,Ibicuí,16198
BA,29,12400,Ibipeba,18211
BA,29,12509,Ibipitanga,14902
BA,29,12608,Ibiquera,4044
BA,29,12707,Ibirapitanga,23375
BA,29,12806,Ibirapuã,8637
BA,29,12905,Ibirataia,15312
BA,29,13002,Ibitiara,16339
BA,29,13101,Ibititá,17113
BA,29,13200,Ibotirama,26927
BA,29,13309,Ichu,6206
BA,29,13408,Igaporã,15640
BA,29,13457,Igrapiúna,13226
BA,29,13507,Iguaí,26916
BA,29,13606,Ilhéus,162327
BA,29,13705,Inhambupe,39926
BA,29,13804,Ipecaetá,14487
BA,29,13903,Ipiaú,45873
BA,29,14000,Ipirá,59595
BA,29,14109,Ipupiara,9865
BA,29,14208,Irajuba,7260
BA,29,14307,Iramaia,8537
BA,29,14406,Iraquara,25216
BA,29,14505,Irará,29034
BA,29,14604,Irecê,72967
BA,29,14653,Itabela,30584
BA,29,14703,Itaberaba,64489
BA,29,14802,Itabuna,213223
BA,29,14901,Itacaré,28296
BA,29,15007,Itaeté,16056
BA,29,15106,Itagi,12351
BA,29,15205,Itagibá,14579
BA,29,15304,Itagimirim,6869
BA,29,15353,Itaguaçu da Bahia,14429
BA,29,15403,Itaju do Colônia,6682
BA,29,15502,Itajuípe,20491
BA,29,15601,Itamaraju,64486
BA,29,15700,Itamari,8035
BA,29,15809,Itambé,23049
BA,29,15908,Itanagra,6441
BA,29,16005,Itanhém,19405
BA,29,16104,Itaparica,22228
BA,29,16203,Itapé,8761
BA,29,16302,Itapebi,10259
BA,29,16401,Itapetinga,76147
BA,29,16500,Itapicuru,35576
BA,29,16609,Itapitanga,10313
BA,29,16708,Itaquara,8319
BA,29,16807,Itarantim,19747
BA,29,16856,Itatim,14487
BA,29,16906,Itiruçu,12576
BA,29,17003,Itiúba,36089
BA,29,17102,Itororó,20382
BA,29,17201,Ituaçu,18962
BA,29,17300,Ituberá,28602
BA,29,17334,Iuiú,10994
BA,29,17359,Jaborandi,8385
BA,29,17409,Jacaraci,14842
BA,29,17508,Jacobina,80518
BA,29,17607,Jaguaquara,54423
BA,29,17706,Jaguarari,33570
